aco_flight_number,plot_datetime,study_area,users,plot_id,tube_name,pre_survey_notes,tare_weight_g,plot_type,cardinal,distance_m,sample_type,depth_timestamp,depth_final_cm,plug_cm,mass_tube_g,snow_depth,multi_core,multi_part_core_num,multi_core_num_copy,depth_cm_new,depth_cm_timestamp_new,plug_cm_copy,mass_tube_g_new,core_length_final,plot_features,core_features,depth_of_saturation,mass_final_g,depth_max,retrieval,swe_cm,density,sample_rating,notes,snow_pit_distance_from_centre,snow_pit_depth_above_ground,snow_pit_temperature,snow_pit_density,survey_end,Orthometric_Height,Ellipsoid_Height_m,Datum,Geoid_Model,Equipment_Used,Date_Surveyed,Notes,PPK_plan,easting,northing
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,N,2.5,Depth,5/10/2024 11:28,195,,,195,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327849.2,5504160.5
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,N,10,Density,5/10/2024 11:30,,4,3970,196,no,,,,,,,168,O,Rock strike,,1070,196,86,95.348,0.497,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327849.2,5504168
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,S,2.5,Depth,5/10/2024 11:29,85,,,85,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327849.2,5504155.5
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,S,5,Depth,5/10/2024 11:29,184,,,184,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327849.2,5504153
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,S,7.5,Depth,5/10/2024 11:30,180,,,180,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327849.2,5504150.5
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,S,10,Depth,5/10/2024 11:30,148,,,148,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327849.2,5504148
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,SW,10,Depth,5/10/2024 11:33,218,,,218,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327842.13,5504150.93
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,SW,7.5,Depth,5/10/2024 11:33,130,,,130,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327843.9,5504152.7
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,SW,5,Depth,5/10/2024 11:33,134,,,134,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327845.66,5504154.46
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,SW,2.5,Depth,5/10/2024 11:34,130,,,130,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327847.43,5504156.23
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,S,,Density,5/10/2024 11:37,,0,3680,135,no,,,,,,,129,O,,,780,135,96,69.506,0.515,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,,
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,W,10,Depth,5/10/2024 11:35,160,,,160,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327839.2,5504158
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,W,7.5,Depth,5/10/2024 11:35,215,,,215,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327841.7,5504158
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,W,5,Depth,5/10/2024 11:36,188,,,188,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327844.2,5504158
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,W,2.5,Depth,5/10/2024 11:36,167,,,167,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327846.7,5504158
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,NW,10,Depth,5/10/2024 11:38,183,,,183,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327842.1292,5504165.07
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,NW,7.5,Depth,5/10/2024 11:38,180,,,180,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327843.8969,5504163.3
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,NW,5,Depth,5/10/2024 11:38,235,,,235,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327845.6646,5504161.54
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,Centre,,Density,5/10/2024 11:40,,0,3600,135,no,,,,,,,122,O,Rock strike,,700,135,90,62.377,0.462,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,,
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,NW,2.5,Depth,5/10/2024 11:39,193,,,193,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327847.4323,5504159.77
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,NE,10,Depth,5/10/2024 11:41,140,,,140,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327856.27,5504165.07
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,NE,7.5,Depth,5/10/2024 11:42,214,,,214,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327854.5,5504163.3
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,NE,5,Depth,5/10/2024 11:42,158,,,158,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327852.74,5504161.54
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,NE,2.5,Depth,5/10/2024 11:43,176,,,176,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327850.97,5504159.77
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,W,10,Density,5/10/2024 11:42,,0.5,4300,235,,,,,,,,214.5,O,,,1400,235,91,124.754,0.532,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327839.2,5504158
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,E,10,Depth,5/10/2024 11:44,220,,,220,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327859.2,5504158
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,E,7.5,Depth,5/10/2024 11:44,214,,,214,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327856.7,5504158
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,E,5,Depth,5/10/2024 11:45,178,,,178,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327854.2,5504158
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,E,2.5,Depth,5/10/2024 11:45,126,,,126,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327851.7,5504158
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,E,10,Density,5/10/2024 11:45,,2,4080,218,,,,,,,,178,O,,,1180,218,82,105.15,0.487,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327859.2,5504158
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,SE,10,Depth,5/10/2024 11:47,147,,,147,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327856.27,5504150.93
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,SE,7.5,Depth,5/10/2024 11:48,140,,,140,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327854.5,5504152.7
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,SE,5,Depth,5/10/2024 11:48,110,,,110,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327852.74,5504154.46
1,5/10/2024 11:23,Cruickshank,"RW, SM, LM",S1A,MOE 1,New tubes no name,2900,Cardinal 10 m,SE,2.5,Depth,5/10/2024 11:48,90,,,90,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47,,1604.724,WGS84,,Stonex,3/15/2023,,RTK FIXED,327850.97,5504156.23
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,E,10,Depth,5/10/2024 13:09,180,,,180,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328748.6191,5504268.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,E,7.5,Depth,5/10/2024 13:10,89,,,89,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328746.1191,5504268.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,E,5,Depth,5/10/2024 13:11,49,,,49,,,,,,,,,"U,TW",,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328743.6191,5504268.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,E,2.5,Depth,5/10/2024 13:12,138,,,138,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328741.1191,5504268.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,E,10,Density,5/10/2024 13:13,,0,3780,180,,,,,,,,155,O,,,850,180,86,75.744,0.421,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328748.6191,5504268.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,N,10,Depth,5/10/2024 13:14,208,,,208,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328738.6191,5504278.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,N,7.5,Depth,5/10/2024 13:14,120,,,120,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328738.6191,5504276.439
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,N,5,Depth,5/10/2024 13:15,180,,,180,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328738.6191,5504273.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,N,2.5,Depth,5/10/2024 13:17,51,,,51,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328738.6191,5504271.439
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,Centre,,Depth,5/10/2024 13:17,88,,,88,,,,,,,,,"U,TW",,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,,
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,S,2.5,Depth,5/10/2024 13:19,61,,,61,,,,,,,,,"U,TW",,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328738.6191,5504266.439
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,S,5,Density,5/10/2024 13:21,,0,3560,130,,,,,,,,90,E,,,630,130,69,56.139,0.432,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328738.6191,5504263.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,S,7.5,Density,5/10/2024 13:19,,0,3570,107,,,,,,,,95,U,,,640,107,89,57.03,0.533,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328738.6191,5504261.439
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,S,10,Depth,,,,,0,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328738.6191,5504258.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,W,5,Depth,5/10/2024 13:20,105,,,105,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328733.6191,5504268.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,W,2.5,Depth,5/10/2024 13:21,55,,,55,,,,,,,,,"U,TW",,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328736.1191,5504268.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,S,5,Depth,5/10/2024 13:22,130,,,130,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328738.6191,5504263.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,S,7.5,Depth,5/10/2024 13:23,107,,,107,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328738.6191,5504261.439
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,W,2.5,Density,5/10/2024 13:25,,0,3130,47,,,,,,,,39,U,,,200,47,83,17.822,0.379,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328736.1191,5504268.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,NW,10,Depth,5/10/2024 13:25,174,,,174,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328731.5483,5504276.009
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,NW,7.5,Depth,5/10/2024 13:26,180,,,180,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328733.316,5504274.239
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,NW,5,Depth,5/10/2024 13:26,87,,,87,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328735.0837,5504272.479
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,NW,2.5,Depth,5/10/2024 13:26,80,,,80,,,,,,,,,"U,TW",,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328736.8514,5504270.709
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,Centre,,Density,5/10/2024 13:28,,0,3490,117,,,,,,,,90,E,,,560,117,77,49.902,0.427,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,,
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,NE,10,Depth,5/10/2024 13:29,118,,,118,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328745.6891,5504276.009
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,NE,7.5,Depth,5/10/2024 13:29,170,,,170,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328743.9191,5504274.239
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,NE,5,Depth,5/10/2024 13:29,94,,,94,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328742.1591,5504272.479
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,NE,2.5,Depth,5/10/2024 13:30,76,,,76,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328740.3891,5504270.709
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,W,7.5,Depth,,,,,0,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328731.1191,5504268.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,W,10,Depth,,,,,0,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328728.6191,5504268.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,N,10,Density,5/10/2024 13:30,,0,3870,188,,,,,,,,155,O,,,940,188,82,83.763,0.446,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328738.6191,5504278.939
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,SE,10,Depth,5/10/2024 13:32,112,,,112,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328745.6891,5504261.869
