aco_flight_number,plot_datetime,study_area,users,plot_id,tube_name,pre_survey_notes,tare_weight_g,plot_type,cardinal,distance_m,sample_type,depth_timestamp,depth_final_cm,plug_cm,mass_tube_g,snow_depth,multi_core,multi_part_core_num,multi_core_num_copy,depth_cm_new,depth_cm_timestamp_new,plug_cm_copy,mass_tube_g_new,core_length_final,plot_features,core_features,depth_of_saturation,mass_final_g,depth_max,retrieval,swe_cm,density,sample_rating,notes,snow_pit_distance_from_centre,snow_pit_depth_above_ground,snow_pit_temperature,snow_pit_density,survey_end,Orthometric_Height,Ellipsoid_Height_m,Datum,Geoid_Model,Equipment_Used,Date_Surveyed,Notes,PPK_plan,easting,northing
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,SE,7.5,Depth,5/10/2024 13:32,130,,,130,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328743.9191,5504263.639
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,SE,5,Depth,5/10/2024 13:32,99,,,99,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328742.1591,5504265.399
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,SE,,Depth,5/10/2024 13:32,105,,,105,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,,
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,SW,2.5,Depth,5/10/2024 13:34,84,,,84,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328736.8491,5504267.169
1,5/10/2024 13:08,Cruickshank,Ak bf sm,S3F,CHRL 1,Densities not taken at 10 m on cardinals,2930,Cardinal 10 m,SW,5,Depth,5/10/2024 13:35,50,,,50,,,,,,,,,"U,TW",,,,,,,,Good,,,,,,5/10/2024 13:35,,1302.1061,WGS84,,Stonex,3/17/2023,,SBAS,328735.0791,5504265.399
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,N,10,Depth,5/10/2024 13:20,0,,,0,,,,,,,,,O,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329002.1654,5504078.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,N,7.5,Depth,5/10/2024 13:21,0,,,0,,,,,,,,,O,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329002.1654,5504075.703
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,N,5,Depth,5/10/2024 13:21,119,,,119,,,,,,,,,O,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329002.1654,5504073.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,N,2.5,Depth,5/10/2024 13:21,103,,,103,,,,,,,,,O,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329002.1654,5504070.703
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,E,10,Density,5/10/2024 13:29,,4,2660,76,no,,,,,,,47,"O,U",,,680,76,62,60.595,0.842,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329012.1654,5504068.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,E,7.5,Depth,5/10/2024 13:28,65,,,65,,,,,,,,,"O,U",,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329009.6654,5504068.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,E,5,Depth,5/10/2024 13:28,85,,,85,,,,,,,,,O,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329007.1654,5504068.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,E,2.5,Depth,5/10/2024 13:28,38,,,38,,,,,,,,,"O,U,TW",,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329004.6654,5504068.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,S,10,Density,5/10/2024 13:25,,2,2790,85,no,,,,,,,67,O,,,810,85,79,72.179,0.87,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329002.1654,5504058.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,S,10,Depth,5/10/2024 13:24,130,,,130,,,,,,,,,"O,TW",,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329002.1654,5504058.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,S,7.5,Depth,5/10/2024 13:24,80,,,80,,,,,,,,,O,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329002.1654,5504060.703
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,S,5,Depth,5/10/2024 13:24,48,,,48,,,,,,,,,"O,E",,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329002.1654,5504063.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,S,2.5,Depth,5/10/2024 13:26,105,,,105,,,,,,,,,"O,U",,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329002.1654,5504065.703
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,Centre,,Density,5/10/2024 13:22,,0,2810,81,,,,,,,,76,O,,,830,81,94,73.961,0.913,Good,Stopped at spunky bottom,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,,
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,E,10,Depth,5/10/2024 13:27,77,,,77,,,,,,,,,"O,E",,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329012.1654,5504068.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,W,,Density,5/10/2024 13:32,,3,2790,97,,,,,,,,78,O,,,810,97,80,72.179,0.768,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,,
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,W,10,Depth,5/10/2024 13:30,105,,,105,,,,,,,,,O,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,328992.1654,5504068.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,W,7.5,Depth,5/10/2024 13:30,79,,,79,,,,,,,,,E,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,328994.6654,5504068.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,W,5,Depth,5/10/2024 13:31,94,,,94,,,,,,,,,U,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,328997.1654,5504068.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,W,2.5,Depth,5/10/2024 13:31,96,,,96,,,,,,,,,"E,U",,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,328999.6654,5504068.203
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,NW,10,Depth,5/10/2024 13:33,7,,,7,,,,,,,,,U,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,328995.0946,5504075.273
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,NW,7.5,Depth,5/10/2024 13:33,87,,,87,,,,,,,,,U,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,328996.8623,5504073.503
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,NW,5,Depth,5/10/2024 13:33,32,,,32,,,,,,,,,TW,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,328998.63,5504071.743
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,NW,2.5,Depth,5/10/2024 13:33,113,,,113,,,,,,,,,E,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329000.3977,5504069.973
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,SE,10,Depth,5/10/2024 13:35,78,,,78,,,,,,,,,E,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329009.2354,5504061.133
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,SE,7.5,Depth,5/10/2024 13:35,63,,,63,,,,,,,,,U,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329007.4654,5504062.903
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,SE,5,Depth,5/10/2024 13:35,86,,,86,,,,,,,,,E,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329005.7054,5504064.663
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,SE,2.5,Depth,5/10/2024 13:36,95,,,95,,,,,,,,,E,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329003.9354,5504066.433
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,NE,10,Depth,5/10/2024 13:37,95,,,95,,,,,,,,,U,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329009.2354,5504075.273
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,NE,7.5,Depth,5/10/2024 13:38,58,,,58,,,,,,,,,E,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329007.4654,5504073.503
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,NE,5,Depth,5/10/2024 13:38,72,,,72,,,,,,,,,E,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329005.7054,5504071.743
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,NE,2.5,Depth,5/10/2024 13:38,104,,,104,,,,,,,,,U,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329003.9354,5504069.973
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,SW,10,Depth,5/10/2024 13:40,136,,,136,,,,,,,,,U,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,328995.0954,5504061.133
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,SW,7.5,Depth,5/10/2024 13:40,86,,,86,,,,,,,,,E,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,328996.8654,5504062.903
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,SW,5,Depth,5/10/2024 13:40,118,,,118,,,,,,,,,U,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,328998.6254,5504064.663
1,5/10/2024 13:12,Cruickshank,"RW, SM, LM",S4F,CHRL 1,,1980,Cardinal 10 m,SW,2.5,Depth,5/10/2024 13:40,15,,,15,,,,,,,,,TW,,,,,,,,Good,,,,,,,,1201.6251,WGS84,,Stonex,3/17/2023,,SBAS,329000.3954,5504066.433
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,N,10,Depth,5/10/2024 14:05,99,,,99,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329421.1586,5503816.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,N,7.5,Depth,5/10/2024 14:05,95,,,95,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329421.1586,5503813.73
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,N,5,Depth,5/10/2024 14:05,95,,,95,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329421.1586,5503811.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,N,2.5,Depth,5/10/2024 14:05,78,,,78,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329421.1586,5503808.73
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,Centre,,Density,5/10/2024 14:06,,0.1,2850,89,,,,,,,,72.9,O,,,490,89,82,43.664,0.491,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,,
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,S,10,Depth,5/10/2024 14:07,190,,,190,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329421.1586,5503796.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,S,7.5,Depth,5/10/2024 14:07,135,,,135,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329421.1586,5503798.73
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,S,5,Depth,5/10/2024 14:08,102,,,102,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329421.1586,5503801.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,S,2.5,Depth,5/10/2024 14:08,97,,,97,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329421.1586,5503803.73
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,S,10,Density,5/10/2024 14:10,,0,2960,107,,,,,,,,106,O,,,600,107,99,53.466,0.5,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329421.1586,5503796.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,E,10,Depth,5/10/2024 14:09,70,,,70,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329431.1586,5503806.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,E,7.5,Depth,5/10/2024 14:09,92,,,92,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329428.6586,5503806.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,E,5,Depth,5/10/2024 14:10,90,,,90,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329426.1586,5503806.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,E,,Depth,5/10/2024 14:10,94,,,94,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,,
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,W,10,Depth,5/10/2024 14:11,35,,,35,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329411.1586,5503806.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,W,7.5,Depth,5/10/2024 14:12,0,,,0,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329413.6586,5503806.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,W,5,Depth,5/10/2024 14:12,104,,,104,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329416.1586,5503806.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,W,2.5,Depth,5/10/2024 14:12,91,,,91,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329418.6586,5503806.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,E,10,Density,5/10/2024 14:12,,0,2650,74,,,,,,,,4,O,,,290,74,5,25.842,0.349,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329431.1586,5503806.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,SE,10,Depth,5/10/2024 14:13,82,,,82,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329428.2286,5503799.16
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,SE,,Depth,5/10/2024 14:14,92,,,92,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,,
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,SE,5,Depth,5/10/2024 14:14,69,,,69,,,,,,,,,"O,TW",,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329424.6986,5503802.69
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,SE,2.5,Depth,5/10/2024 14:14,110,,,110,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329422.9286,5503804.46
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,N,,Density,5/10/2024 14:14,,0,2770,83,no,,,,,,,63,O,,,410,83,76,36.535,0.44,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,,
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,NW,10,Depth,5/10/2024 14:15,90,,,90,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329414.0878,5503813.3
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,NW,7.5,Depth,5/10/2024 14:16,116,,,116,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329415.8555,5503811.53
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,NW,5,Depth,5/10/2024 14:16,96,,,96,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329417.6232,5503809.77
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,NW,2.5,Depth,5/10/2024 14:16,97,,,97,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329419.3909,5503808
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,540,Cardinal 10 m,W,10,Density,5/10/2024 14:24,39,0,760,78,no,,,,,,,34,O,Stump,,220,39,87,19.604,0.503,Good,"Tare weight redone so we could use one tube

Tare weight 540 kg",,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329411.1586,5503806.23
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,NE,10,Depth,5/10/2024 14:18,95,,,95,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329428.2286,5503813.3
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,NE,7.5,Depth,5/10/2024 14:18,32,,,32,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329426.4586,5503811.53
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,NE,5,Depth,5/10/2024 14:18,66,,,66,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329424.6986,5503809.77
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,NE,2.5,Depth,5/10/2024 14:18,95,,,95,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329422.9286,5503808
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,SW,10,Depth,,,,,0,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329414.0886,5503799.16
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,SW,7.5,Depth,5/10/2024 14:20,0,,,0,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329415.8586,5503800.93
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,SW,5,Depth,5/10/2024 14:20,70,,,70,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329417.6186,5503802.69
1,5/10/2024 14:04,Cruickshank,"Rw, lm, sm",S5O,CHRL 1,New pokes,2360,Cardinal 10 m,SW,2.5,Depth,5/10/2024 14:20,103,,,103,,,,,,,,,O,,,,,,,,Good,,,,,,,,1108.2871,WGS84,,Stonex,3/17/2023,,SBAS,329419.3886,5503804.46
